省份,市,区域,医院名,地理位置,电话
安徽省,六安市,裕安区,西市社区卫生服务中心,六安市大别山西路36号,0564-3224822
安徽省,六安市,裕安区,北市社区卫生服务中心,六安市鼓楼街213号,0564-3212528
安徽省,六安市,裕安区,凤凰桥社区卫生服务中心,六安市大别山西路70号,0564-3399452
安徽省,六安市,裕安区,鼓楼社区卫生服务中心,六安市古城花园9号楼,0564-3287385
安徽省,六安市,裕安区,小华山社区卫生服务中心,六安市天盈星城,0564-3683012
安徽省,六安市,裕安区,裕安区疾病预防控制中心门诊,六安市皋城路93号,0564-3217526
安徽省,六安市,金安区,长安社区预防接种门诊,东市街道,0564－3392212
安徽省,六安市,金安区,江淮社区预防接种门诊,东市街道,0564－3317395
安徽省,六安市,金安区,中市街道社区卫生服务中心预防接种门诊,中市街道,0564－3310120
安徽省,六安市,金安区,金安区疾控中心预防接种门诊,中市街道,0564－3310826
安徽省,六安市,金安区,六安市人民医院预防接种门诊,中市街道,0564－3338531
安徽省,六安市,金安区,三里桥街道社区卫生服务中心预防接种门诊,三里桥街道,0564－3325927
安徽省,六安市,金安区,望城社区卫生服务中心预防接种门诊,望城街道,0564－3634534
安徽省,六安市,金安区,清水河街道社区卫生服务中心预防接种门诊,清水河街道,0564－3366496
安徽省,六安市,金安区,城北乡卫生院预防接种门诊,城北乡街道,0564－3711199
安徽省,六安市,金安区,城北乡卫生院预双桥分院防接种门诊,城北乡双桥街道,0564－3718120
安徽省,六安市,金安区,木厂镇卫生院预防接种门诊,木厂镇街道,0564－2411194
安徽省,六安市,金安区,马头镇卫生院预防接种门诊,马头镇街道,0564－2459508
安徽省,六安市,金安区,淠东乡卫生院预防接种门诊,淠东乡街道,0564－2431178
安徽省,六安市,金安区,先生店乡卫生院预防接种门诊,先生店乡街道,0564－3872585
安徽省,六安市,金安区,三十铺镇卫生院预防接种门诊,三十铺镇街道,0564－3831120
安徽省,六安市,金安区,三十铺镇卫生院罗管分院预防接种门诊,三十铺镇罗管街道,0564－3846786
安徽省,六安市,金安区,三十铺镇卫生院枣树分院预防接种门诊,三十铺镇枣树街道,0564－3840229
安徽省,六安市,金安区,三十铺镇卫生院三岔河防接种门诊,三十铺镇三岔河村,0564－3843120
安徽省,六安市,金安区,东桥卫生院预防接种门诊,东桥镇街道,0564－2482156
安徽省,六安市,金安区,东桥卫生院马集分院预防接种门诊,东桥镇马集街道,0564－2480120
安徽省,六安市,金安区,东桥卫生院潘店分院预防接种门诊,东桥镇潘店街道,0564－2489766
安徽省,六安市,金安区,翁墩乡卫生院预防接种门诊,翁墩乡街道,0564－2472120
安徽省,六安市,金安区,椿树镇卫生院预防接种门诊,椿树镇街道,0564－2591159
安徽省,六安市,金安区,椿树镇卫生院祝墩分院预防接种门诊,椿树镇祝墩街道,0564－2590089
安徽省,六安市,金安区,孙岗镇卫生院预防接种门诊,孙岗镇街道,0564－2562600
安徽省,六安市,金安区,双河镇卫生院预防接种门诊,双河镇街道,0564－2542027
安徽省,六安市,金安区,施桥镇卫生院预防接种门诊,施桥镇街道,0564－2513045
安徽省,六安市,金安区,施桥镇卫生院陈家湖分院预防接种门诊,施桥镇陈家湖街道,13665543226
安徽省,六安市,金安区,施桥镇卫生院高山分院预防接种门诊,施桥镇高山街道,0564－2518065
安徽省,六安市,金安区,中店乡卫生院预防接种门诊,中店乡街道,0564－2691120
安徽省,六安市,金安区,张店镇卫生院预防接种门诊,张店镇街道,0564－2613120
安徽省,六安市,金安区,东河口镇卫生院预防接种门诊,东河口镇街道,0564－2642358
安徽省,六安市,金安区,东河口镇卫生院预南官亭分院防接种门诊,东河口镇南官亭街道,13395644151
安徽省,六安市,金安区,东河口镇卫生院嵩寮岩分院预防接种门诊,东河口镇嵩寮岩街道,13965467172
安徽省,六安市,金安区,东河口镇卫生院顺河店分院预防接种门诊,东河口镇顺河店街道,13856449633
安徽省,六安市,金安区,毛坦厂镇卫生院预防接种门诊,毛坦厂镇街道,0564－2672299
安徽省,六安市,金安区,横塘乡卫生院预防接种门诊,横塘乡街道,0564－2680120
安徽省,六安市,金安区,六安市预防接种门诊,六安市大别山路52号,0564-3283570
安徽省,马鞍山市,花山区,中心医院门诊,马鞍山市花山区解放街道湖东北路27号,0555-2881372
安徽省,马鞍山市,花山区,人民医院,马鞍山市花山区沙塘街道湖北路45号,0555-8222294
安徽省,马鞍山市,花山区,妇幼保健院,马鞍山市花山区碧溪丽景17号,0555-2364432
安徽省,马鞍山市,花山区,市CDC门诊,马鞍山市花山区江东大道849号,0555-8367636
安徽省,马鞍山市,花山区,霍里门诊,马鞍山市花山区霍里街道,0555-2781026
安徽省,马鞍山市,花山区,濮塘门诊,马鞍山市花山区霍里街道濮塘,0555-3151324
安徽省,马鞍山市,雨山区,雨山中心门诊,湖西中路1566号,0555-2321410
安徽省,马鞍山市,雨山区,大治门诊,大治村内,0555-2885872
安徽省,马鞍山市,雨山区,平湖中心门诊,康复路202号,0555-2371613
安徽省,马鞍山市,雨山区,西苑门诊（归属平湖）,西苑路35号,0555-2882767
安徽省,马鞍山市,雨山区,安民中心门诊,马钢花园二村,0555-2221350
安徽省,马鞍山市,雨山区,采石中心门诊,采石太平街52号,0555-2100611
安徽省,马鞍山市,雨山区,向山中心门诊,向山南路2号,0555-2279971
安徽省,马鞍山市,雨山区,佳山中心门诊,佳山乡政府对面,0555-2761126
安徽省,马鞍山市,雨山区,银塘中心门诊,银塘镇街道,0555-6643845
安徽省,马鞍山市,雨山区,黄山门诊（归属银塘）,姑熟镇五联商业街88号,13033110815
安徽省,马鞍山市,金家庄区,慈湖卫生院,金家庄区慈湖车站路40号,0555-3506106
安徽省,马鞍山市,金家庄区,矿内社区卫生服务中心,金家庄区迎宾路2号,0555-2893165
安徽省,马鞍山市,当涂县,姑孰镇卫生院,姑孰镇花园巷,0555-6717413
安徽省,马鞍山市,当涂县,当涂县人民医院,姑孰镇姑孰路,0555-6797873
安徽省,马鞍山市,当涂县,当涂县保健所,姑孰镇大城坊,0555-6729757
安徽省,马鞍山市,当涂县,博望中心卫生院,博望镇桥东路,0555-6760419
安徽省,马鞍山市,当涂县,新市镇卫生院,新市镇澄釜路,15212390939
安徽省,马鞍山市,当涂县,湖阳乡卫生院,湖阳乡,0555-6113120
安徽省,马鞍山市,当涂县,丹阳中心卫生院,丹阳镇河西路,0555-6918395
安徽省,马鞍山市,当涂县,丹阳中心卫生院薛津分院,丹阳镇薛津街道,13225556776
安徽省,马鞍山市,当涂县,江心乡卫生院,江心乡,0555-6858452
安徽省,马鞍山市,当涂县,太白中心卫生院,太白镇,13205555698
安徽省,马鞍山市,当涂县,姑山矿医院,太白镇姑山矿,15955516846
安徽省,马鞍山市,当涂县,年陡乡卫生院,年陡乡,0555-6471051
安徽省,马鞍山市,当涂县,年陡乡卫生院查湾分院,年陡乡查湾街道,0555-6411120
安徽省,马鞍山市,当涂县,黄池镇卫生院,黄池镇亭头街道,0555-6126774
安徽省,马鞍山市,当涂县,黄池镇防保站,黄池镇街道,0555-6193768
安徽省,马鞍山市,当涂县,石桥医院,石桥镇,0555-6213297
安徽省,马鞍山市,当涂县,塘南镇卫生院,塘南镇兴永,0555-6133242
安徽省,马鞍山市,当涂县,塘南镇防保站,塘南镇街道,0555-6731854
安徽省,马鞍山市,当涂县,乌溪镇卫生院,乌溪创业路,0555-6781056
安徽省,马鞍山市,当涂县,大陇乡卫生院,大陇乡新街11号,0555-6271561
安徽省,马鞍山市,当涂县,护河中心卫生院,护河镇,0555-6791273
安徽省,马鞍山市,当涂县,当涂县CDC,姑孰镇于湖路,0555-6748484
安徽省,马鞍山市,博望区,马鞍山市疾病预防控制中心,安徽省马鞍山市江东大道849号,0555-8367681
安徽省,马鞍山市,含山县,马鞍山市疾病预防控制中心,安徽省马鞍山市江东大道849号,0555-8367681
安徽省,马鞍山市,和县,马鞍山市疾病预防控制中心,安徽省马鞍山市江东大道849号,0555-8367681
安徽省,铜陵市,铜官山区,建安门诊,铜陵市义安社区卫生服务站,0562-2834124
安徽省,铜陵市,铜官山区,工人医院,铜陵市长江路街道社区卫生服务中心,0562-5853120
安徽省,铜陵市,铜官山区,金昌医院,铜陵市梅塘社区卫生服务站,0562-2608542
安徽省,铜陵市,铜官山区,护理院,铜陵市阳光社区卫生服务站,0562-2121767
安徽省,铜陵市,铜官山区,井巷门诊,铜陵市井巷、车站社区卫生服务中心,0562-2129500
安徽省,铜陵市,铜官山区,石城医院,铜陵市石城路街道社区卫生服务中心,0562-5197619
安徽省,铜陵市,铜官山区,博爱医院,铜陵市博爱医院,0562-2170051
安徽省,铜陵市,铜官山区,二院,铜陵市石城路街道社区卫生服务中心,0562-2877281
安徽省,铜陵市,铜官山区,人民医院,铜陵市铜官山街道笔架山、友好社区卫生服务站,0562-5838014
安徽省,铜陵市,铜官山区,中医院,铜陵市铜官山街道社区卫生服务中心,0562-2868283
安徽省,铜陵市,铜官山区,三院铜庄,铜陵市铜庄社区卫生服务站,0562-2167904
安徽省,铜陵市,铜官山区,四院二门诊,铜陵市金口岭社区卫生服务站,0562-5814398
安徽省,铜陵市,铜官山区,四院,铜陵市杨家山街道社区卫生服务中心,0562-2826517
安徽省,铜陵市,铜官山区,三院,铜陵市桥南办事处社区卫生服务中心,0562-5827468
安徽省,铜陵市,铜官山区,机厂门诊,铜陵市机厂社区卫生服务站,0562-2151299
安徽省,铜陵市,铜官山区,兴隆医院,铜陵市扫把沟街道社区卫生服务中心,0562-5178503
安徽省,铜陵市,铜官山区,一冶门诊,铜陵市红光社区卫生服务站,0562-3867237
安徽省,铜陵市,铜官山区,港口医院,铜陵市横港街道社区卫生服务中心,0562-3825907
安徽省,铜陵市,狮子山区,狮矿医院,铜陵市狮子山街道社区卫生服务中心,0562-5868324
安徽省,铜陵市,狮子山区,三二一门诊,铜陵市先锋社区卫生服务站,0562-6826255
安徽省,铜陵市,狮子山区,七零一医院,铜陵市矶山街道社区卫生服务中心,0562-6804594
安徽省,铜陵市,狮子山区,新桥矿医院,铜陵市新桥社区卫生服务中心,0562-6801058
安徽省,铜陵市,狮子山区,人民医院东市分院,铜陵市新庙街道社区卫生服务中心,0562-6866203
安徽省,铜陵市,狮子山区,凤矿医院,铜陵市凤凰山社区卫生服务站,0562-5866580
安徽省,铜陵市,狮子山区,西湖镇卫生院,铜陵市西湖镇卫生院,0562-6865353
安徽省,铜陵市,郊区,大通镇卫生院,铜陵市大通镇卫生院,0562-8861025
安徽省,铜陵市,郊区,灰河乡卫生院,铜陵市普济圩农场,0562-3711261
安徽省,铜陵市,郊区,铜山医院,铜陵市铜山镇卫生院,0566-4395015
安徽省,铜陵市,郊区,安铜医院,铜陵市安铜办事处社区卫生服务中心,0556-5395350
安徽省,铜陵市,铜陵县,铜陵县人民医院社区中心,铜陵县五松镇齐仙小区,0562-8813105
安徽省,铜陵市,铜陵县,顺安镇卫生院,铜陵县顺安镇卫生院,0562-8893914
安徽省,铜陵市,铜陵县,钟鸣镇卫生院,安徽省铜陵县钟鸣镇丰泉中路10-8号,0562-8291313
安徽省,铜陵市,铜陵县,天门镇卫生院,铜陵县天门镇朱村街道,0562-8311123
安徽省,铜陵市,铜陵县,胥坝乡卫生院,胥坝街道,0562-8851033
安徽省,铜陵市,铜陵县,老洲卫生院,老洲乡街道,0562-8251061
安徽省,铜陵市,铜陵县,东联乡卫生院,东联乡毛桥街道,0562-8231274
安徽省,铜陵市,铜陵县,西联乡卫生院,西联乡太平街道,0562-8271065
安徽省,芜湖市,镜湖区,地区医院,康复路123号,0553-2871934
安徽省,芜湖市,镜湖区,东门,镜湖区棠梅路190号,0553-2836079
安徽省,芜湖市,镜湖区,皖南医学院弋矶山医院,芜湖市赭山西路92号,0553-5739447
安徽省,芜湖市,镜湖区,镜湖区医院,环城西路19号,0553-3833881
安徽省,芜湖市,镜湖区,芜湖市二院,九华山中路263号,0553-3909100
安徽省,芜湖市,镜湖区,银湖接种点,港口医院,0553-3872625
安徽省,芜湖市,镜湖区,荆山卫生院,荆山街道菜市厂对面,0553-8211649
安徽省,芜湖市,镜湖区,方村,方村新区内,0553-8433410
安徽省,芜湖市,镜湖区,天门山社区卫生服务中心,香苑小区内,0553-5878037
安徽省,芜湖市,镜湖区,北京路社区卫生服务中心,左岸D区门面房,0553-3013252
安徽省,芜湖市,镜湖区,吉和街道社区卫生服务中心,冰冻街八号,0553-3854614
安徽省,芜湖市,镜湖区,芜湖市汀棠社区卫生服务中心,大富新村2号楼,0553-5866179
安徽省,芜湖市,镜湖区,化鱼山卫生服务站,天门山东路煤田二队门面房,0553-5872973
安徽省,芜湖市,弋江区,南瑞沐春园社区卫生服务站,芜湖市弋江区南瑞沐春园门面房2-24号,0553-4116292
安徽省,芜湖市,弋江区,南瑞街道社区卫生服务中心,芜湖市弋江区南瑞锦坤园门面房2号,0553-4992760
安徽省,芜湖市,弋江区,弋江桥街道社区卫生服务中心,芜湖市弋江区南塘湖路45号,0553-4835052
安徽省,芜湖市,弋江区,中山南路街道社区卫生服务中心,芜湖市弋江区浮山路159号,0553-4818118
安徽省,芜湖市,弋江区,马塘镇卫生院,芜湖市弋江区利民东路101号,0553-4111519
安徽省,芜湖市,弋江区,澛港街道社区卫生服务中心,芜湖市弋江区鲁港新镇澛新中园,0553-3022909
安徽省,芜湖市,弋江区,火龙岗镇中心卫生院新义分部,芜湖市弋江区火龙岗镇新义村,0553-8362262
安徽省,芜湖市,弋江区,火龙岗镇中心卫生院白马分部,芜湖市弋江区火龙岗镇塔影村,0553-8371130
安徽省,芜湖市,弋江区,火龙岗镇中心卫生院善瑞分部,芜湖市弋江区火龙岗镇善瑞王村,0553-8357909
安徽省,芜湖市,弋江区,火龙岗镇中心卫生院,芜湖市弋江区火龙岗镇白马小区三期26号楼,0553-8311203
安徽省,芜湖市,弋江区,火龙岗镇中心卫生院石硊分部,芜湖市弋江区火龙岗镇石硊开发区,0553-8364726
安徽省,芜湖市,鸠江区,四褐山街道社区卫生服务中心,鸠江区褐山路36号,0553-5808369
安徽省,芜湖市,鸠江区,裕溪口街道社区卫生服务中心,裕溪口街道新裕路22号,0553-5111250
安徽省,芜湖市,鸠江区,官陡街道社区卫生服务中心,鸠兹家苑燕莎超市对面,0553-5765603
安徽省,芜湖市,鸠江区,湾里街道社区卫生服务中心,芜湖市长江路191号,0553-5853068
安徽省,芜湖市,鸠江区,清水街道社区卫生服务中心,清水街道万春路17号,0553-8296155
安徽省,芜湖市,鸠江区,清水街道社区卫生服务中心王拐接种点,清水街道王拐集镇,0553-8221053
安徽省,芜湖市,开发区,开发区社区卫生服务中心,芜湖市华山路99号,0553-5311655
安徽省,芜湖市,开发区,龙湖社区卫生服务站,芜湖市开发区雍景园小区,0553-5845261
安徽省,芜湖市,开发区,大闸社区卫生服务站,芜湖市万春街道安乐集镇,0553-8241899
安徽省,芜湖市,开发区,祠山社区卫生服务站,芜湖市万春新苑蓝领公寓G4栋,0553-8233008
安徽省,芜湖市,开发区,张镇社区卫生服务站,芜湖市万春街道新民村,0553-8237316
安徽省,芜湖市,三山区,三山卫生院,三山公路街399号,0553—7471412
安徽省,芜湖市,三山区,保定街道社区卫生服务中心,三山区保定街道,0553—7477114
安徽省,芜湖市,三山区,小洲社区服务站,三山区保定街道联群村,0553—7441713
安徽省,芜湖市,三山区,龙湖卫生院,龙湖街道中沟村,0553—7451065
安徽省,芜湖市,三山区,峨桥镇中心卫生院,峨桥镇蒋墩路10号,0553—7168120
安徽省,芜湖市,三山区,峨桥镇中心卫生院浮山分院,峨桥镇浮山泊口,0553—7141047
安徽省,芜湖市,三山区,新淮分院,新淮街道89号,0553—7132905
